1	25	10	25																						
51	42	30	56	9	20	22	40	2	12	58	57	6	45	22	31	36	40	29	70	31	13	33	15	67	24
56	22	21	31	14	8	42	16	4	26	49	32	12	58	46	23	30	58	18	13	60	21	72	30	30	65
58	15	32	32	56	24	36	26	40	79	50	45	36	53	35	46	29	56	54	42	28	41	26	58	15	24
59	54	39	53	26	21	31	10	2	44	3	30	32	36	47	50	28	23	53	5	58	47	66	23	16	25
60	27	25	32	2	23	34	35	21	69	58	62	12	48	8	25	23	12	23	12	32	17	38	28	13	43
95	27	22	57	4	4	15	1	37	87	49	50	22	63	53	17	62	24	33	20	60	7	55	10	60	81
100	12	67	62	4	3	7	6	44	71	36	59	6	63	50	52	21	39	65	42	70	1	76	4	54	75
4																									
2	17	32	2	28	50	76	42	43	3	19	3	43	12	35	22	10	36	63	64	6	20	30	52	76	60
15	51	9	5	19	33	23	20	4	23	21	8	38	2	48	16	37	50	5	68	11	37	4	63	65	69
31	39	20	30	28	18	64	27	21	41	34	60	16	22	12	40	1	60	40	71	51	20	63	17	84	50
42	11	16	13	36	37	19	21	15	3	33	41	24	33	16	19	57	37	64	29	39	25	7	69	79	54
42	22	36	44	34	45	28	20	38	12	4	8	7	13	53	4	10	38	32	19	65	15	14	38	26	10
86	15	55	44	1	35	10	12	24	71	32	56	34	35	3	18	47	57	7	5	31	26	71	9	54	41
91	41	63	43	7	4	8	6	25	74	53	37	11	25	49	21	68	47	56	24	60	48	56	14	31	3
92	24	40	38	6	9	7	7	25	72	57	43	19	57	34	28	59	63	64	38	51	17	44	4	42	65
93	49	66	61	1	2	31	5	34	44	21	61	30	45	43	18	66	26	62	14	58	9	21	4	31	25
99	44	31	62	48	5	7	5	24	69	41	55	1	63	26	38	68	57	37	50	63	1	68	17	68	19
5																									
9	10	36	11	42	50	70	20	1	32	7	1	39	11	1	32	4	20	24	65	51	62	14	46	70	3
17	27	59	20	47	49	66	43	11	13	60	44	33	3	5	48	15	7	33	66	31	11	16	71	41	19
35	5	33	11	2	8	74	22	14	58	12	45	10	12	15	5	21	19	44	55	61	14	69	56	77	34
46	34	38	41	39	50	77	24	32	60	36	53	24	44	19	14	14	48	7	6	48	6	62	55	62	76
47	21	7	34	12	22	22	13	24	71	18	19	37	26	32	23	40	29	54	25	56	33	58	41	45	44
65	40	58	33	4	33	18	5	16	45	25	57	38	63	43	22	18	8	49	17	46	33	53	39	26	5
74	31	39	55	39	9	48	11	42	64	40	24	14	30	40	13	44	70	37	68	51	55	55	42	40	21
84	11	48	44	4	9	43	18	16	55	52	56	34	39	9	36	67	31	54	1	35	33	71	17	15	37
86	54	23	47	50	10	29	2	29	63	28	58	25	32	12	15	30	29	32	6	53	18	53	14	69	79
92	35	49	35	1	14	8	9	3	61	56	58	19	35	38	52	68	63	43	18	49	44	55	11	71	76
6																									
12	27	36	8	27	32	63	34	33	1	26	12	38	3	1	32	26	32	59	6	5	59	65	51	6	47
14	31	38	18	45	49	72	42	8	18	33	26	40	11	12	3	30	54	4	42	7	47	1	68	84	6
22	23	51	29	16	33	22	32	29	42	21	11	42	14	2	43	41	34	38	15	2	45	28	42	84	55
25	3	26	40	49	32	81	38	3	48	35	13	25	30	2	28	52	6	52	60	23	48	49	58	20	57
28	27	3	22	11	38	42	2	7	28	45	5	12	10	7	5	26	35	3	69	5	49	25	55	15	30
45	50	36	21	37	23	31	39	37	52	34	7	2	58	15	18	44	46	42	46	46	61	36	35	69	64
62	2	66	37	27	44	46	27	34	76	60	41	13	52	47	38	56	64	46	18	58	27	44	10	61	45
75	43	63	58	8	11	63	29	1	43	41	4	17	31	31	21	11	19	3	20	70	1	9	14	21	7
87	37	14	62	17	30	3	10	29	78	61	43	22	36	34	23	29	13	47	4	57	49	54	10	74	66
93	48	10	47	2	8	4	12	17	69	12	46	3	60	32	33	64	56	38	25	63	19	74	6	51	75
7																									
5	15	47	8	57	49	71	11	20	19	49	3	33	1	1	34	7	24	52	69	22	62	52	67	22	6
10	23	37	8	14	48	75	42	45	11	37	18	37	42	33	16	10	10	20	42	55	58	34	71	25	20
15	44	29	3	33	50	82	24	1	36	33	2	13	16	6	36	4	40	51	5	26	41	25	58	21	4
23	53	10	50	56	40	78	36	7	5	2	10	24	16	11	33	65	38	2	41	14	6	25	6	5	42
24	1	44	30	53	39	28	26	23	53	59	36	20	4	22	17	51	11	22	42	34	47	9	68	51	46
30	47	3	38	22	48	70	15	1	33	55	24	42	30	24	10	4	33	41	27	61	44	60	35	24	83
40	4	21	30	51	38	62	40	31	20	11	21	35	27	53	45	51	47	3	33	42	23	41	48	42	43
61	16	10	39	1	12	16	21	9	32	48	31	22	50	11	42	64	73	30	17	50	6	7	18	52	59
64	7	57	33	35	33	36	41	26	30	59	42	4	55	49	35	38	52	55	25	60	44	74	5	33	6
70	52	1	22	14	36	19	11	26	33	21	42	11	30	43	38	25	18	33	25	54	36	2	30	17	40
8																									
2	3	13	8	34	51	63	29	4	10	14	7	36	3	16	20	6	33	29	67	3	29	4	67	79	18
12	53	64	12	58	37	64	40	5	24	48	15	38	3	3	23	54	1	31	50	10	14	4	45	78	39
12	46	37	13	48	37	64	36	9	13	21	9	28	6	30	2	25	57	36	10	51	24	54	57	53	43
13	36	18	16	50	52	75	27	4	15	37	10	37	33	48	18	5	18	2	46	24	61	31	49	82	12
19	21	42	22	21	44	39	11	27	15	46	54	17	20	12	22	13	7	60	33	37	55	71	54	51	47
37	17	24	18	35	11	50	25	24	63	22	19	19	14	39	13	41	30	37	1	23	15	24	52	20	63
54	29	68	35	17	33	33	6	42	72	30	42	28	39	30	26	61	25	2	18	27	11	51	18	66	27
81	10	39	43	5	8	17	4	29	12	58	32	23	58	13	39	39	17	1	62	44	6	68	17	7	65
83	45	64	48	17	10	41	7	46	75	49	37	5	60	51	40	49	67	3	2	38	3	11	38	69	60
92	52	57	52	8	1	46	27	36	57	15	34	30	52	48	43	39	13	4	10	65	33	65	7	52	39
9																									
15	15	21	18	54	36	72	26	18	6	29	6	39	8	19	19	54	59	49	2	47	57	18	36	73	42
20	42	14	15	56	35	80	37	32	32	41	14	23	41	22	25	41	37	63	41	17	66	22	68	25	66
23	40	41	18	57	37	75	16	34	24	10	26	10	19	27	30	3	27	11	41	4	47	48	49	85	11
28	8	48	12	24	16	68	12	19	8	8	26	8	24	41	29	20	10	19	8	1	61	8	59	79	78
29	35	57	47	9	26	22	11	17	59	22	5	28	29	47	37	43	50	8	8	30	36	56	64	53	4
37	25	51	31	55	34	43	8	41	23	9	51	4	20	8	49	42	63	9	43	47	61	57	46	29	75
40	39	48	13	29	13	51	6	9	42	51	6	38	33	18	11	39	17	25	51	32	65	8	17	64	56
59	45	51	49	10	50	48	28	14	50	47	37	2	26	9	23	5	1	41	56	41	10	50	37	55	5
70	19	23	31	26	1	56	12	46	66	39	30	31	51	14	9	23	29	4	12	23	48	16	14	40	69
79	1	39	58	44	7	32	12	27	64	24	52	29	62	26	52	53	74	38	60	46	35	68	35	14	7
10																									
9	13	5	12	57	53	72	17	7	16	11	17	39	3	3	31	44	11	16	52	31	41	10	69	16	34
10	30	12	1	31	38	67	42	24	32	2	20	43	6	7	19	61	29	32	47	56	21	58	54	83	4
10	34	50	2	24	53	76	30	38	32	13	8	30	16	28	19	63	20	19	66	21	51	20	67	37	24
31	45	24	27	30	27	22	17	34	60	40	36	35	16	31	43	41	9	19	51	18	59	33	31	85	45
31	10	46	10	57	25	65	36	13	58	32	10	18	2	17	40	23	11	42	65	48	32	73	21	82	14
36	1	53	44	56	31	32	23	16	5	11	3	34	31	43	10	66	61	27	50	69	26	33	66	13	60
65	49	39	53	37	12	15	41	30	87	24	46	24	53	17	22	32	34	59	31	43	43	46	37	33	58
69	39	4	54	44	14	14	25	16	50	45	40	33	39	26	6	55	51	14	46	40	43	59	39	44	56
89	40	52	43	12	3	32	25	2	46	21	53	15	21	27	45	19	61	19	9	40	4	45	35	30	72
89	27	46	46	35	8	31	4	45	54	45	40	13	63	40	44	52	17	47	19	51	39	34	3	2	80
11																									
18	11	10	28	27	22	36	32	41	18	48	18	23	8	26	29	5	10	13	58	9	61	1	52	83	39
25	29	38	8	49	44	53	21	8	41	48	10	24	22	48	1	3	35	31	52	9	62	3	47	61	11
31	37	12	43	37	26	52	22	12	7	46	32	28	15	53	32	31	23	28	69	4	38	56	62	55	49
35	41	35	10	58	30	19	19	33	17	48	15	5	20	2	35	1	65	7	55	45	49	6	22	27	38
55	33	65	23	33	9	37	30	39	69	62	31	18	10	21	4	43	51	23	59	49	9	62	52	64	26
61	18	37	37	10	10	11	12	42	70	45	54	25	26	36	4	20	51	13	62	61	8	3	20	27	23
71	54	15	42	24	15	31	3	44	68	10	50	16	37	54	29	54	71	38	6	45	3	34	14	65	77
71	26	3	43	28	24	63	31	4	61	43	55	13	46	43	4	62	43	37	2	67	48	9	19	34	49
80	53	56	39	10	13	1	24	14	83	18	61	8	63	36	26	67	56	59	9	48	25	54	2	15	45
98	42	35	55	25	6	4	6	2	73	37	56	32	63	37	47	68	75	16	5	69	23	32	12	42	68
12																									
1	39	41	2	52	45	64	37	28	4	32	5	43	4	17	10	10	39	59	65	25	56	5	68	22	26
38	7	30	13	56	32	20	33	34	36	18	10	41	32	42	34	26	21	17	25	15	35	45	38	25	3
38	56	1	23	23	37	49	34	5	38	14	57	32	45	29	8	41	14	10	65	55	62	13	58	1	55
39	19	41	20	38	36	31	38	46	50	58	24	43	2	11	40	23	46	3	34	51	39	13	36	47	68
46	35	48	20	51	37	52	11	34	40	28	46	9	25	28	28	54	2	29	37	57	7	35	23	12	67
51	11	35	26	19	37	28	36	9	74	42	46	12	29	31	39	37	68	14	53	12	43	72	17	15	47
69	1	2	30	41	10	43	22	27	51	18	32	36	35	41	14	32	70	1	16	61	13	38	33	52	69
75	27	32	47	50	8	22	25	34	59	2	49	9	31	51	1	60	49	36	46	51	45	18	2	5	12
81	23	61	53	2	13	58	24	29	43	48	25	21	61	30	11	46	73	58	68	30	10	10	40	40	75
88	48	59	59	45	3	2	16	12	74	54	41	5	45	17	34	13	8	25	31	69	19	55	18	48	79
13																									
9	20	45	6	42	42	10	41	10	6	5	24	30	13	7	25	1	27	48	27	16	63	2	69	36	17
12	56	30	5	57	37	58	39	13	12	26	3	32	26	20	16	57	4	61	39	25	47	38	52	6	35
36	8	29	22	53	37	53	30	32	48	35	27	13	23	32	2	4	72	37	40	4	33	8	50	57	11
44	47	37	19	57	42	63	5	13	15	61	11	42	54	5	33	19	55	62	61	62	14	38	30	71	9
48	6	16	32	19	29	63	38	38	35	39	9	35	20	21	38	58	23	51	57	52	49	43	8	41	14
64	52	38	40	34	31	20	18	21	57	2	52	7	23	34	43	25	69	16	57	34	20	43	40	5	77
83	7	19	40	37	2	27	37	6	49	53	56	1	57	39	4	17	70	34	26	61	39	19	16	21	39
90	17	44	44	7	8	69	32	11	58	59	62	25	50	37	13	65	14	19	55	60	19	66	29	20	44
91	26	48	58	55	3	44	4	42	67	62	62	9	60	44	19	41	65	51	56	50	6	71	9	27	60
100	49	48	60	17	1	26	8	36	81	20	60	10	56	53	48	61	48	52	48	70	41	65	3	2	84
14																									
7	31	26	2	57	39	77	26	17	14	11	10	33	30	4	11	16	1	20	55	10	56	33	63	54	31
13	47	8	18	51	18	79	41	28	22	37	36	24	45	17	27	51	26	18	44	10	51	47	62	69	4
15	26	59	14	37	51	66	42	19	14	7	4	22	15	39	46	41	55	23	59	43	38	29	54	84	60
49	46	16	20	19	31	58	13	32	39	11	57	3	42	3	52	50	55	54	27	59	50	30	42	82	81
63	29	31	58	7	19	28	7	17	35	19	20	18	34	34	2	32	50	31	47	51	32	51	15	15	84
72	35	57	41	14	5	22	18	6	87	21	58	20	35	36	21	7	35	33	49	53	28	61	12	24	85
83	46	68	40	9	16	69	15	32	59	16	25	23	54	39	9	44	73	63	27	30	50	57	30	33	45
89	2	33	54	18	14	48	20	17	72	2	38	9	47	28	28	14	33	12	8	67	28	46	12	64	68
97	40	41	56	46	8	2	15	10	71	35	58	13	44	54	41	45	37	8	51	53	49	76	11	31	57
100	24	27	62	9	3	47	8	42	84	50	62	5	59	54	7	70	2	62	1	55	3	64	21	75	84
15																									
3	16	5	10	46	52	80	21	16	10	46	5	28	2	6	32	1	60	39	64	1	66	18	62	73	14
20	32	38	11	14	32	38	33	15	3	21	60	30	26	18	20	15	31	36	51	32	34	24	70	79	6
31	15	47	36	44	25	15	38	43	9	9	53	39	17	16	7	35	35	51	54	62	18	13	55	44	66
35	52	54	7	37	20	50	39	1	50	8	18	43	25	36	28	16	59	64	14	33	30	29	52	41	39
44	52	18	28	7	19	68	42	14	48	52	18	25	28	29	40	7	24	1	15	40	27	63	17	17	56
49	22	34	35	2	40	5	19	24	81	32	47	22	57	14	12	29	15	57	15	69	48	5	20	40	14
56	14	38	50	36	10	41	22	45	51	42	34	7	49	14	46	57	40	44	43	57	60	21	30	46	59
57	53	32	39	30	40	21	38	4	78	21	45	11	36	25	18	36	11	5	55	39	43	50	38	17	57
65	50	1	51	5	26	4	21	32	21	46	59	37	27	48	27	16	50	48	3	48	8	66	33	46	29
88	54	53	40	7	8	73	2	20	42	35	34	22	62	5	25	34	23	38	5	60	40	28	42	18	63
16																									
12	18	23	6	16	51	58	40	19	1	23	7	26	1	16	33	10	24	39	46	12	54	1	47	85	12
14	16	7	25	8	45	57	35	25	20	48	22	12	2	15	9	36	42	42	41	31	66	40	51	27	24
15	40	25	28	40	38	52	36	41	17	14	1	20	23	11	13	3	22	38	12	37	47	46	69	78	12
18	1	31	12	6	47	64	40	24	9	29	6	38	11	44	16	24	39	39	63	32	50	5	58	44	49
32	2	14	19	34	33	28	4	5	37	3	41	25	54	27	35	15	57	60	57	6	25	41	60	63	2
39	14	40	27	45	18	62	20	40	17	32	29	28	29	5	1	25	13	56	60	44	36	60	68	71	77
49	33	40	33	44	27	67	14	17	29	38	28	42	53	39	24	67	14	40	46	49	7	11	13	62	14
55	29	58	36	24	9	18	22	4	26	21	55	11	53	33	5	34	25	51	37	5	35	56	17	54	68
72	51	52	28	41	6	57	2	5	41	55	58	15	58	35	36	37	64	48	11	68	20	6	41	73	62
86	24	42	61	26	11	44	3	17	74	60	32	2	40	35	11	63	39	62	24	59	5	46	17	19	40
17																									
3	54	56	3	55	53	79	41	26	12	37	1	42	2	6	4	29	64	1	40	14	54	35	68	61	31
10	43	7	13	49	42	78	40	18	28	1	1	13	14	28	20	5	17	49	58	23	52	28	53	9	3
12	13	55	19	6	18	29	37	29	7	37	2	37	7	4	26	26	58	35	65	19	42	2	66	85	7
24	2	6	10	7	44	81	5	20	49	17	13	38	1	17	2	52	74	37	60	38	59	54	66	76	22
33	40	8	10	35	31	12	36	30	8	24	21	25	11	13	3	4	67	59	63	55	48	56	41	32	85
38	29	40	19	10	46	68	35	7	11	1	23	42	1	13	35	58	26	2	21	10	35	10	20	58	10
54	53	13	26	10	35	46	7	45	34	39	40	42	22	51	40	43	39	32	41	19	5	29	30	35	42
63	31	56	42	47	13	16	40	20	42	53	40	5	42	49	48	56	7	33	22	48	41	5	34	55	18
77	52	48	41	29	16	10	4	4	26	12	25	17	32	39	28	51	11	65	59	55	16	42	55	38	60
97	40	45	62	3	3	10	11	11	83	57	44	2	61	53	35	48	33	39	9	67	3	42	13	82	81
18																									
5	25	62	5	44	49	69	28	7	4	7	2	22	4	8	1	3	27	57	60	1	34	19	42	75	69
7	9	62	4	58	46	64	30	4	38	11	27	38	5	9	47	2	41	24	68	1	63	40	69	39	47
17	54	66	17	42	40	81	16	30	7	40	37	13	11	16	6	30	34	4	16	13	60	54	33	33	67
31	26	9	15	19	28	32	34	32	77	52	13	16	6	4	32	66	25	2	57	41	40	7	50	82	8
47	30	31	50	43	18	25	4	13	48	16	23	40	3	49	46	64	37	49	28	54	28	61	10	38	34
49	51	31	27	13	38	55	28	29	47	51	37	15	33	38	19	47	37	12	26	36	33	76	48	52	29
60	53	56	54	31	49	70	22	28	61	38	16	13	46	25	27	65	1	40	50	54	54	5	53	75	76
64	34	14	41	20	19	12	16	27	58	29	14	14	55	29	45	42	26	64	26	22	8	72	22	49	14
95	16	38	59	13	1	37	21	14	62	28	60	5	61	26	50	70	38	1	5	60	3	47	3	29	58
96	25	48	60	27	1	8	5	3	77	16	56	39	56	52	31	67	43	22	56	67	2	76	3	85	71
19																									
31	17	14	28	32	43	59	27	22	30	16	49	40	56	21	30	25	50	19	40	32	10	17	32	28	34
32	20	19	13	33	22	28	20	36	32	27	16	11	23	31	19	22	48	16	38	60	30	15	51	45	39
42	3	41	31	16	11	80	6	23	35	17	43	26	35	16	9	23	3	13	18	48	65	11	23	15	34
48	43	27	41	58	32	39	29	32	12	30	39	39	39	25	19	25	75	33	42	30	39	42	42	43	25
54	22	11	32	52	36	12	11	40	39	57	36	28	28	49	38	10	19	17	43	57	35	57	21	39	75
59	52	34	41	15	34	55	28	45	76	7	61	33	48	20	25	55	24	40	53	30	35	54	48	66	74
82	34	39	55	13	9	24	6	40	60	58	29	12	45	41	8	62	61	44	10	32	4	64	28	7	83
89	55	34	58	4	9	16	9	34	64	50	56	22	21	38	49	69	55	46	28	63	45	54	11	53	58
91	21	33	51	15	5	7	14	38	20	30	52	3	60	20	37	70	63	10	9	57	32	53	13	60	79
97	31	57	53	30	11	8	5	18	66	21	61	1	60	49	31	53	57	26	2	57	6	60	1	63	65
20																									
3	2	48	4	32	53	82	26	21	1	22	13	42	3	1	19	13	48	20	56	11	53	3	65	45	32
4	34	39	6	48	53	46	28	16	14	36	9	26	2	19	11	49	36	5	70	32	56	1	67	34	20
16	32	54	15	48	49	73	31	11	18	53	14	33	9	28	30	15	75	37	11	42	66	18	17	83	61
29	3	10	6	48	41	14	38	30	39	17	16	39	32	11	9	2	38	63	43	22	25	40	45	66	48
33	38	3	17	54	31	61	28	46	48	41	13	33	22	10	1	59	6	11	6	31	37	69	66	38	3
47	51	35	18	50	20	26	31	3	10	44	51	31	32	28	21	65	47	18	21	32	15	73	40	76	75
55	51	57	59	25	25	44	10	3	61	13	54	22	27	50	4	54	47	65	50	15	29	17	55	71	56
72	28	66	26	10	16	16	5	30	51	62	30	26	33	25	13	34	48	2	19	27	19	76	32	34	21
84	10	59	54	5	29	13	8	8	80	17	57	11	57	34	23	65	31	2	3	63	10	6	37	48	77
87	18	60	59	1	27	19	3	5	56	26	41	17	49	43	36	55	70	11	63	66	36	62	45	25	76
21																									
17	15	34	21	35	46	64	35	16	6	41	22	30	16	16	11	42	1	32	6	48	53	46	65	57	24
38	52	41	39	19	42	13	19	21	41	36	6	38	50	19	8	35	35	29	27	45	49	57	54	20	25
51	22	37	38	44	30	27	15	33	34	42	47	25	27	17	35	51	60	34	35	19	49	67	45	47	70
68	34	42	50	7	13	33	14	33	63	49	62	31	44	23	47	18	32	49	10	40	8	62	37	17	83
77	42	59	29	2	31	43	38	26	54	61	19	7	57	50	26	67	21	53	70	46	33	49	19	9	65
80	36	66	51	28	16	28	8	16	83	54	58	2	30	39	50	67	74	61	20	59	33	1	25	31	61
80	46	49	27	50	20	10	4	9	72	62	53	11	61	27	22	55	70	6	40	21	1	41	3	19	36
81	34	25	55	32	3	6	1	10	74	54	28	13	36	47	27	51	57	3	3	23	7	20	18	9	15
92	12	36	60	2	27	19	20	18	82	17	38	20	42	7	37	56	74	65	2	19	25	65	2	1	60
92	43	9	43	12	7	6	11	34	86	43	61	8	53	37	51	4	64	58	1	70	1	34	30	14	19
22																									
31	25	12	11	52	50	81	9	22	20	46	19	17	26	17	10	19	42	46	29	11	20	59	62	74	5
32	9	29	42	47	25	74	23	26	62	57	42	43	13	27	1	4	53	36	38	26	65	1	20	45	45
34	17	40	34	48	19	39	12	14	51	34	24	40	38	33	34	39	20	37	38	22	60	4	50	26	62
49	14	2	8	37	22	66	19	13	79	47	8	26	9	18	13	23	12	63	28	33	18	30	55	36	84
56	56	19	44	24	27	61	16	2	51	43	34	6	29	16	3	64	69	29	11	58	42	55	55	31	48
68	10	68	45	44	32	21	1	6	69	12	39	7	22	36	28	52	16	61	2	32	13	50	42	63	77
74	14	52	34	42	12	3	19	7	70	52	44	27	61	8	38	51	30	38	10	51	14	11	38	15	75
74	26	16	58	13	22	1	7	27	49	44	41	30	61	51	47	28	38	45	28	33	47	37	36	51	29
77	22	53	51	11	29	15	38	37	61	5	60	15	44	49	10	64	6	20	58	44	31	36	12	14	71
91	33	38	55	1	2	58	12	10	66	41	53	4	30	50	49	51	46	54	52	65	5	1	20	6	54
23																									
5	3	26	4	16	38	74	40	19	1	40	1	11	9	15	1	64	15	37	29	1	61	35	58	60	24
12	21	26	8	15	44	82	42	2	50	8	5	14	13	17	38	44	70	14	27	31	51	44	56	71	75
24	18	41	6	53	35	40	30	2	64	3	22	38	29	12	5	36	62	10	70	42	52	4	30	78	19
28	4	14	16	16	40	47	15	34	7	6	46	9	33	11	3	48	73	43	39	39	42	38	51	27	3
35	47	51	35	41	35	15	15	45	15	16	17	4	45	6	1	42	14	16	57	9	24	24	6	63	36
55	11	53	39	43	35	53	34	20	69	57	37	24	37	39	11	34	41	53	21	25	18	56	12	11	66
58	27	26	32	31	27	57	11	21	43	32	56	11	10	37	50	30	18	62	71	40	24	26	33	50	8
73	40	5	40	16	14	38	11	39	54	49	51	7	62	41	35	66	45	20	21	57	27	75	47	53	43
83	6	37	60	49	29	47	16	40	33	6	61	13	54	3	27	62	42	30	56	50	14	59	3	82	1
84	3	61	58	43	10	5	10	4	56	12	50	17	58	22	18	61	31	60	5	64	18	13	20	29	55
24																									
2	35	29	4	58	53	62	43	12	9	7	1	43	1	1	4	25	51	41	25	9	66	3	71	48	2
13	10	22	14	20	46	74	16	3	22	41	44	24	13	14	30	27	11	14	42	25	51	42	65	31	4
19	16	31	3	51	50	61	30	42	31	2	21	2	6	49	35	24	1	35	32	15	59	3	48	51	2
24	6	11	36	40	28	75	37	19	41	29	3	4	37	22	35	33	64	38	21	15	20	9	48	61	46
29	49	6	8	18	28	73	10	38	72	3	7	12	21	25	20	48	33	27	71	22	6	31	50	30	36
29	21	20	27	38	19	56	39	28	47	29	21	39	29	22	7	32	17	31	23	46	52	11	21	78	29
47	25	60	31	51	31	81	31	3	56	27	16	43	5	51	6	21	56	46	44	7	46	54	48	31	1
82	36	65	50	19	12	81	13	39	71	25	13	33	60	37	42	53	63	39	70	40	3	44	64	41	59
94	50	46	61	45	2	50	2	30	82	6	62	5	54	31	36	43	74	23	4	66	24	64	5	25	67
99	8	19	60	13	2	49	1	27	86	56	62	15	60	52	32	69	37	41	29	70	1	57	3	24	52
25																									
9	34	16	9	31	46	79	36	23	27	15	7	22	7	2	30	51	16	49	58	4	56	36	50	45	7
24	55	45	5	48	45	52	29	28	14	14	19	38	6	8	28	10	70	12	68	38	54	41	69	29	23
51	54	51	45	26	16	28	17	41	52	50	4	32	29	10	2	4	48	17	8	58	53	34	23	85	25
59	1	65	47	5	31	16	25	46	55	12	30	1	34	38	14	28	70	1	25	46	39	29	47	3	78
59	44	56	35	11	22	24	23	46	74	7	55	39	41	15	18	29	16	57	46	48	6	15	7	7	76
67	17	52	30	55	23	6	4	32	40	59	48	42	38	41	25	70	41	41	3	66	10	26	19	11	52
72	51	67	45	11	33	54	5	46	64	59	43	29	19	16	21	41	72	57	9	63	24	47	22	24	7
74	27	58	42	46	16	23	19	17	69	28	55	13	29	51	15	37	12	60	2	54	15	72	34	67	82
93	14	11	60	18	12	24	5	7	74	27	28	34	60	38	43	37	29	35	3	46	12	57	16	6	80
99	22	68	62	13	2	9	1	35	82	51	28	6	60	40	51	70	56	19	5	62	1	70	4	15	68

2	25	10	25																						
	1443	1118	911	800	1141	1682	872	1268	1411	1318	1236	1092	1031	1631	1300	989	874	1083	838	685	1414	1058	1415	995	1658
1																									
3	83	57	39	39	54	13	53	4	51	32	63	38	26	74	7	44	36	48	37	13	10	55	67	13	13
36	73	51	28	29	38	47	7	6	7	34	17	17	9	37	41	20	53	43	22	13	46	28	44	23	84
37	61	20	37	22	17	9	9	25	19	52	22	51	3	49	32	17	31	17	18	32	3	56	64	22	67
37	51	19	7	17	34	27	28	12	1	21	13	17	8	38	11	33	46	37	14	29	1	66	61	5	18
39	52	43	44	19	41	31	17	21	27	64	19	73	29	50	31	19	37	40	19	36	3	50	63	33	12
60	79	63	46	24	17	73	17	45	11	33	41	18	55	23	56	5	33	11	31	11	62	28	52	17	25
64	24	37	32	13	27	43	5	13	75	14	24	40	32	16	63	21	24	12	10	17	13	32	27	11	25
66	7	36	34	20	33	81	34	43	38	25	28	51	15	42	56	25	45	17	35	4	49	23	4	27	38
91	2	7	12	5	5	71	7	51	66	52	16	30	35	4	53	4	5	39	26	32	79	5	18	47	21
93	46	56	13	7	9	7	6	62	5	22	2	53	2	10	66	4	30	43	18	24	79	1	20	23	2
2																									
1	13	50	39	40	57	4	52	10	11	23	60	46	18	78	5	44	49	41	8	15	38	53	72	1	49
24	55	57	12	33	42	24	23	14	18	7	52	36	24	67	2	40	19	27	40	26	19	65	65	19	71
29	36	13	45	23	20	26	42	35	12	8	50	11	34	37	14	37	1	50	40	42	5	17	75	3	68
